policy_id,x,n,t,OIS,OID,k,delta,surrender_value
2680,240,130,130,1000.0,1000.0,1.0,0.0,969.9999999999999
2681,234,50,5,5000.0,1000.0,5.0,1.0,96.75255260262635
2681,234,50,12,5000.0,1000.0,5.0,1.0,232.1359247961112
2681,234,50,25,5000.0,1000.0,5.0,1.0,483.99871802067554
2681,234,50,37,5000.0,1000.0,5.0,1.0,716.9233567940847
2681,234,50,50,5000.0,1000.0,5.0,1.0,970.0
2682,236,264,26,5000.0,1000.0,5.0,1.0,98.08626842658904
2682,236,264,66,5000.0,1000.0,5.0,1.0,248.5771889882807
2682,236,264,132,5000.0,1000.0,5.0,1.0,497.04242423574874
2682,236,264,198,5000.0,1000.0,5.0,1.0,742.9364858760758
2682,236,264,264,5000.0,1000.0,5.0,1.0,970.0
2683,729,49,4,1000.0,5000.0,0.2,0.0,383.5853749958162
2683,729,49,12,1000.0,5000.0,0.2,0.0,1000.0
2683,729,49,24,1000.0,5000.0,0.2,0.0,1000.0
2683,729,49,36,1000.0,5000.0,0.2,0.0,1000.0
2683,729,49,49,1000.0,5000.0,0.2,0.0,1000.0
2684,353,246,24,5000.0,1000.0,5.0,1.0,109.64137208267763
2684,353,246,61,5000.0,1000.0,5.0,1.0,278.1803896858636
2684,353,246,123,5000.0,1000.0,5.0,1.0,548.4786720177609
2684,353,246,184,5000.0,1000.0,5.0,1.0,787.2435265557701
2684,353,246,246,5000.0,1000.0,5.0,1.0,970.0
2685,323,407,40,4000.0,1000.0,4.0,0.75,146.79567615904537
2685,323,407,101,4000.0,1000.0,4.0,0.75,370.4048857853691
2685,323,407,203,4000.0,1000.0,4.0,0.75,718.696172935488
2685,323,407,305,4000.0,1000.0,4.0,0.75,965.7150971660334
2685,323,407,407,4000.0,1000.0,4.0,0.75,970.0
2686,286,88,8,1000.0,4000.0,0.25,0.0,349.1064225643095
2686,286,88,22,1000.0,4000.0,0.25,0.0,961.7448131311977
2686,286,88,44,1000.0,4000.0,0.25,0.0,1000.0
2686,286,88,66,1000.0,4000.0,0.25,0.0,1000.0
2686,286,88,88,1000.0,4000.0,0.25,0.0,1000.0
2687,732,72,7,1000.0,2000.0,0.5,0.0,180.19649224510496
2687,732,72,18,1000.0,2000.0,0.5,0.0,466.35576022156215
2687,732,72,36,1000.0,2000.0,0.5,0.0,943.3199042994186
2687,732,72,54,1000.0,2000.0,0.5,0.0,1000.0
2687,732,72,72,1000.0,2000.0,0.5,0.0,1000.0
2688,264,227,22,1000.0,1000.0,1.0,0.0,91.67644444419489
2688,264,227,56,1000.0,1000.0,1.0,0.0,234.3034263609333
2688,264,227,113,1000.0,1000.0,1.0,0.0,476.0859059971884
2688,264,227,170,1000.0,1000.0,1.0,0.0,721.2453636236103
2688,264,227,227,1000.0,1000.0,1.0,0.0,970.0
2689,547,215,21,1000.0,1000.0,1.0,0.0,93.14303606413812
2689,547,215,53,1000.0,1000.0,1.0,0.0,234.82675285505235
2689,547,215,107,1000.0,1000.0,1.0,0.0,473.90485075438323
2689,547,215,161,1000.0,1000.0,1.0,0.0,716.88151567932
2689,547,215,215,1000.0,1000.0,1.0,0.0,969.9999999999999
2690,538,321,32,2000.0,1000.0,2.0,0.25,128.92472348968778
2690,538,321,80,2000.0,1000.0,2.0,0.25,313.34283745270767
2690,538,321,160,2000.0,1000.0,2.0,0.25,589.8566116499371
2690,538,321,240,2000.0,1000.0,2.0,0.25,818.0704347229414
2690,538,321,321,2000.0,1000.0,2.0,0.25,970.0
2691,547,145,14,5000.0,1000.0,5.0,1.0,119.70066783842493
2691,547,145,36,5000.0,1000.0,5.0,1.0,298.7744322874669
2691,547,145,72,5000.0,1000.0,5.0,1.0,564.5487882139108
2691,547,145,108,5000.0,1000.0,5.0,1.0,788.409228948131
2691,547,145,145,5000.0,1000.0,5.0,1.0,969.9999999999999
2692,514,194,19,3000.0,1000.0,3.0,0.5,110.08467784978313
2692,514,194,48,3000.0,1000.0,3.0,0.5,274.7206980977436
2692,514,194,97,3000.0,1000.0,3.0,0.5,536.7984604286418
2692,514,194,145,3000.0,1000.0,3.0,0.5,766.7439973785704
2692,514,194,194,3000.0,1000.0,3.0,0.5,970.0
2693,479,348,34,1000.0,3000.0,0.3333333333333333,0.0,248.62376392789454
2693,479,348,87,1000.0,3000.0,0.3333333333333333,0.0,640.1422506163572
2693,479,348,174,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2693,479,348,261,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2693,479,348,348,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2694,441,158,15,1000.0,5000.0,0.2,0.0,447.2619300745772
2694,441,158,39,1000.0,5000.0,0.2,0.0,1000.0
2694,441,158,79,1000.0,5000.0,0.2,0.0,1000.0
2694,441,158,118,1000.0,5000.0,0.2,0.0,1000.0
2694,441,158,158,1000.0,5000.0,0.2,0.0,1000.0
2695,259,82,8,2000.0,1000.0,2.0,0.25,93.80164662152255
2695,259,82,20,2000.0,1000.0,2.0,0.25,234.8246693761628
2695,259,82,41,2000.0,1000.0,2.0,0.25,482.65764009911135
2695,259,82,61,2000.0,1000.0,2.0,0.25,719.7604155026287
2695,259,82,82,2000.0,1000.0,2.0,0.25,970.0
2696,343,308,30,1000.0,2000.0,0.5,0.0,180.0729835903678
2696,343,308,77,1000.0,2000.0,0.5,0.0,464.82283134895465
2696,343,308,154,1000.0,2000.0,0.5,0.0,938.5024745754566
2696,343,308,231,1000.0,2000.0,0.5,0.0,1000.0
2696,343,308,308,1000.0,2000.0,0.5,0.0,1000.0
2697,514,342,34,3000.0,1000.0,3.0,0.5,173.10294009449754
2697,514,342,85,3000.0,1000.0,3.0,0.5,417.58963526739353
2697,514,342,171,3000.0,1000.0,3.0,0.5,758.9063156452246
2697,514,342,256,3000.0,1000.0,3.0,0.5,974.7347665678236
2697,514,342,342,3000.0,1000.0,3.0,0.5,970.0
2698,515,239,23,3000.0,1000.0,3.0,0.5,120.33116438548981
2698,515,239,59,3000.0,1000.0,3.0,0.5,302.3818227886723
2698,515,239,119,3000.0,1000.0,3.0,0.5,577.1039044832095
2698,515,239,179,3000.0,1000.0,3.0,0.5,805.0834046171586
2698,515,239,239,3000.0,1000.0,3.0,0.5,970.0
2699,322,338,33,3000.0,1000.0,3.0,0.5,107.10210030467503
2699,322,338,84,3000.0,1000.0,3.0,0.5,273.3926903941158
2699,322,338,169,3000.0,1000.0,3.0,0.5,544.63757377507
2699,322,338,253,3000.0,1000.0,3.0,0.5,788.201371374304
2699,322,338,338,3000.0,1000.0,3.0,0.5,970.0000000000001
2700,375,324,32,1000.0,5000.0,0.2,0.0,442.3878701267338
2700,375,324,81,1000.0,5000.0,0.2,0.0,1000.0
2700,375,324,162,1000.0,5000.0,0.2,0.0,1000.0
2700,375,324,243,1000.0,5000.0,0.2,0.0,1000.0
2700,375,324,324,1000.0,5000.0,0.2,0.0,1000.0
2701,560,267,26,3000.0,1000.0,3.0,0.5,143.91203713526676
2701,560,267,66,3000.0,1000.0,3.0,0.5,350.64494146896425
2701,560,267,133,3000.0,1000.0,3.0,0.5,648.4623599418068
2701,560,267,200,3000.0,1000.0,3.0,0.5,867.3160187200053
2701,560,267,267,3000.0,1000.0,3.0,0.5,970.0
2702,249,119,11,4000.0,1000.0,4.0,0.75,88.85080457704368
2702,249,119,29,4000.0,1000.0,4.0,0.75,234.45211132906024
2702,249,119,59,4000.0,1000.0,4.0,0.75,478.2876006062825
2702,249,119,89,4000.0,1000.0,4.0,0.75,723.2874017393144
2702,249,119,119,4000.0,1000.0,4.0,0.75,970.0000000000001
2703,498,158,15,1000.0,1000.0,1.0,0.0,90.48889040447438
2703,498,158,39,1000.0,1000.0,1.0,0.0,235.70716172518388
2703,498,158,79,1000.0,1000.0,1.0,0.0,479.23963098490196
2703,498,158,118,1000.0,1000.0,1.0,0.0,719.1756266145723
2703,498,158,158,1000.0,1000.0,1.0,0.0,970.0
2704,467,316,31,1000.0,1000.0,1.0,0.0,94.3437503053264
2704,467,316,79,1000.0,1000.0,1.0,0.0,240.1761655474974
2704,467,316,158,1000.0,1000.0,1.0,0.0,479.02969338822476
2704,467,316,237,1000.0,1000.0,1.0,0.0,718.5728865040279
2704,467,316,316,1000.0,1000.0,1.0,0.0,970.0000000000001
2705,368,275,27,1000.0,4000.0,0.25,0.0,361.5195217063645
2705,368,275,68,1000.0,4000.0,0.25,0.0,915.3437782784258
2705,368,275,137,1000.0,4000.0,0.25,0.0,1000.0
2705,368,275,206,1000.0,4000.0,0.25,0.0,1000.0
2705,368,275,275,1000.0,4000.0,0.25,0.0,1000.0
2706,629,106,10,1000.0,5000.0,0.2,0.0,436.6176522770219
2706,629,106,26,1000.0,5000.0,0.2,0.0,1000.0
2706,629,106,53,1000.0,5000.0,0.2,0.0,1000.0
2706,629,106,79,1000.0,5000.0,0.2,0.0,1000.0
2706,629,106,106,1000.0,5000.0,0.2,0.0,1000.0
2707,298,379,37,5000.0,1000.0,5.0,1.0,138.98262554729575
2707,298,379,94,5000.0,1000.0,5.0,1.0,353.8521285652466
2707,298,379,189,5000.0,1000.0,5.0,1.0,693.5655748573289
2707,298,379,284,5000.0,1000.0,5.0,1.0,948.8561776594775
2707,298,379,379,5000.0,1000.0,5.0,1.0,970.0
2708,485,228,22,5000.0,1000.0,5.0,1.0,144.09026897477528
2708,485,228,57,5000.0,1000.0,5.0,1.0,361.8247289774665
2708,485,228,114,5000.0,1000.0,5.0,1.0,670.9593610225959
2708,485,228,171,5000.0,1000.0,5.0,1.0,884.1517065407226
2708,485,228,228,5000.0,1000.0,5.0,1.0,970.0
2709,325,166,16,4000.0,1000.0,4.0,0.75,93.66628749642133
2709,325,166,41,4000.0,1000.0,4.0,0.75,240.6572853888658
2709,325,166,83,4000.0,1000.0,4.0,0.75,488.44959663169874
2709,325,166,124,4000.0,1000.0,4.0,0.75,728.1620344518733
2709,325,166,166,4000.0,1000.0,4.0,0.75,970.0
2710,239,334,33,5000.0,1000.0,5.0,1.0,106.73184096836341
2710,239,334,83,5000.0,1000.0,5.0,1.0,267.8431232699675
2710,239,334,167,5000.0,1000.0,5.0,1.0,538.2358796067336
2710,239,334,250,5000.0,1000.0,5.0,1.0,785.7922035343062
2710,239,334,334,5000.0,1000.0,5.0,1.0,970.0000000000001
2711,630,63,6,1000.0,2000.0,0.5,0.0,180.8795871936381
2711,630,63,15,1000.0,2000.0,0.5,0.0,453.3288382522623
2711,630,63,31,1000.0,2000.0,0.5,0.0,941.9862772430462
2711,630,63,47,1000.0,2000.0,0.5,0.0,1000.0
2711,630,63,63,1000.0,2000.0,0.5,0.0,1000.0
2712,658,203,20,1000.0,2000.0,0.5,0.0,171.57989988158585
2712,658,203,50,1000.0,2000.0,0.5,0.0,432.10774939276945
2712,658,203,101,1000.0,2000.0,0.5,0.0,889.1671554685365
2712,658,203,152,1000.0,2000.0,0.5,0.0,1000.0
2712,658,203,203,1000.0,2000.0,0.5,0.0,1000.0
2713,371,290,29,2000.0,1000.0,2.0,0.25,101.24104708071971
2713,371,290,72,2000.0,1000.0,2.0,0.25,251.49540804765408
2713,371,290,145,2000.0,1000.0,2.0,0.25,504.3278281365848
2713,371,290,217,2000.0,1000.0,2.0,0.25,745.0697734381282
2713,371,290,290,2000.0,1000.0,2.0,0.25,970.0
2714,386,54,5,2000.0,1000.0,2.0,0.25,89.28998245464196
2714,386,54,13,2000.0,1000.0,2.0,0.25,232.43393214887124
2714,386,54,27,2000.0,1000.0,2.0,0.25,483.58035735079835
2714,386,54,40,2000.0,1000.0,2.0,0.25,717.4319357550354
2714,386,54,54,2000.0,1000.0,2.0,0.25,970.0
2715,560,182,18,2000.0,1000.0,2.0,0.25,102.70214682485951
2715,560,182,45,2000.0,1000.0,2.0,0.25,254.19006584293248
2715,560,182,91,2000.0,1000.0,2.0,0.25,504.1473527744444
2715,560,182,136,2000.0,1000.0,2.0,0.25,739.7181414575213
2715,560,182,182,2000.0,1000.0,2.0,0.25,970.0000000000001
2716,433,416,41,1000.0,4000.0,0.25,0.0,316.8413206886129
2716,433,416,104,1000.0,4000.0,0.25,0.0,810.2425600483739
2716,433,416,208,1000.0,4000.0,0.25,0.0,1000.0
2716,433,416,312,1000.0,4000.0,0.25,0.0,1000.0
2716,433,416,416,1000.0,4000.0,0.25,0.0,1000.0
2717,522,44,4,2000.0,1000.0,2.0,0.25,87.78035260942269
2717,522,44,11,2000.0,1000.0,2.0,0.25,241.5225835467619
2717,522,44,22,2000.0,1000.0,2.0,0.25,483.6548417420842
2717,522,44,33,2000.0,1000.0,2.0,0.25,726.4539840220674
2717,522,44,44,2000.0,1000.0,2.0,0.25,969.9999999999999
2718,392,354,35,1000.0,1000.0,1.0,0.0,94.31427991918564
2718,392,354,88,1000.0,1000.0,1.0,0.0,237.67381551174216
2718,392,354,177,1000.0,1000.0,1.0,0.0,479.25926628513855
2718,392,354,265,1000.0,1000.0,1.0,0.0,718.6842981427972
2718,392,354,354,1000.0,1000.0,1.0,0.0,970.0
2719,400,325,32,1000.0,2000.0,0.5,0.0,179.2943820733271
2719,400,325,81,1000.0,2000.0,0.5,0.0,456.0675862465151
2719,400,325,162,1000.0,2000.0,0.5,0.0,921.278234507848
2719,400,325,243,1000.0,2000.0,0.5,0.0,1000.0
2719,400,325,325,1000.0,2000.0,0.5,0.0,1000.0
2720,515,234,23,4000.0,1000.0,4.0,0.75,140.98305443579974
2720,515,234,58,4000.0,1000.0,4.0,0.75,345.2500768699752
2720,515,234,117,4000.0,1000.0,4.0,0.75,642.7718258862292
2720,515,234,175,4000.0,1000.0,4.0,0.75,858.326572844121
2720,515,234,234,4000.0,1000.0,4.0,0.75,970.0
2721,667,118,11,4000.0,1000.0,4.0,0.75,108.20062264511374
2721,667,118,29,4000.0,1000.0,4.0,0.75,280.23144629022573
2721,667,118,59,4000.0,1000.0,4.0,0.75,540.5927879905221
2721,667,118,88,4000.0,1000.0,4.0,0.75,767.4744001934993
2721,667,118,118,4000.0,1000.0,4.0,0.75,970.0000000000001
2722,504,229,22,5000.0,1000.0,5.0,1.0,152.05537988755
2722,504,229,57,5000.0,1000.0,5.0,1.0,380.77537211012253
2722,504,229,114,5000.0,1000.0,5.0,1.0,695.1044370332214
2722,504,229,171,5000.0,1000.0,5.0,1.0,903.5329682803421
2722,504,229,229,5000.0,1000.0,5.0,1.0,970.0
2723,642,98,9,3000.0,1000.0,3.0,0.5,93.85583019137101
2723,642,98,24,3000.0,1000.0,3.0,0.5,247.90645514708234
2723,642,98,49,3000.0,1000.0,3.0,0.5,499.9820280839118
2723,642,98,73,3000.0,1000.0,3.0,0.5,733.9530621339532
2723,642,98,98,3000.0,1000.0,3.0,0.5,969.9999999999999
2724,754,66,6,5000.0,1000.0,5.0,1.0,99.87913706295643
2724,754,66,16,5000.0,1000.0,5.0,1.0,263.2418762099069
2724,754,66,33,5000.0,1000.0,5.0,1.0,523.977027764507
2724,754,66,49,5000.0,1000.0,5.0,1.0,751.8670857051219
2724,754,66,66,5000.0,1000.0,5.0,1.0,970.0
2725,452,223,22,2000.0,1000.0,2.0,0.25,100.13064678665314
2725,452,223,55,2000.0,1000.0,2.0,0.25,249.8347371663905
2725,452,223,111,2000.0,1000.0,2.0,0.25,499.98932332682625
2725,452,223,167,2000.0,1000.0,2.0,0.25,741.1237471050728
2725,452,223,223,2000.0,1000.0,2.0,0.25,970.0
2726,280,107,10,1000.0,2000.0,0.5,0.0,179.0707726314646
2726,280,107,26,1000.0,2000.0,0.5,0.0,466.51849912061994
2726,280,107,53,1000.0,2000.0,0.5,0.0,954.2263263098453
2726,280,107,80,1000.0,2000.0,0.5,0.0,1000.0
2726,280,107,107,1000.0,2000.0,0.5,0.0,1000.0
2727,459,171,17,1000.0,4000.0,0.25,0.0,372.51897040145474
2727,459,171,42,1000.0,4000.0,0.25,0.0,923.7860318722794
2727,459,171,85,1000.0,4000.0,0.25,0.0,1000.0
2727,459,171,128,1000.0,4000.0,0.25,0.0,1000.0
2727,459,171,171,1000.0,4000.0,0.25,0.0,1000.0
2728,426,115,11,1000.0,3000.0,0.3333333333333333,0.0,273.68261405305213
2728,426,115,28,1000.0,3000.0,0.3333333333333333,0.0,698.2757951846269
2728,426,115,57,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2728,426,115,86,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2728,426,115,115,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2729,283,42,4,1000.0,3000.0,0.3333333333333333,0.0,275.7990419435528
2729,283,42,10,1000.0,3000.0,0.3333333333333333,0.0,690.0239670603344
2729,283,42,21,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2729,283,42,31,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2729,283,42,42,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2730,718,73,7,1000.0,3000.0,0.3333333333333333,0.0,266.6534998686474
2730,718,73,18,1000.0,3000.0,0.3333333333333333,0.0,689.8974219165382
2730,718,73,36,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2730,718,73,54,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2730,718,73,73,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2731,589,101,10,5000.0,1000.0,5.0,1.0,110.65263524292719
2731,589,101,25,5000.0,1000.0,5.0,1.0,270.59962585727453
2731,589,101,50,5000.0,1000.0,5.0,1.0,521.723557894795
2731,589,101,75,5000.0,1000.0,5.0,1.0,752.4330881910272
2731,589,101,101,5000.0,1000.0,5.0,1.0,970.0
2732,316,259,25,1000.0,3000.0,0.3333333333333333,0.0,270.6040950847177
2732,316,259,64,1000.0,3000.0,0.3333333333333333,0.0,696.2296128473957
2732,316,259,129,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2732,316,259,194,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2732,316,259,259,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2733,746,128,12,1000.0,4000.0,0.25,0.0,322.6464371185645
2733,746,128,32,1000.0,4000.0,0.25,0.0,871.5151341643073
2733,746,128,64,1000.0,4000.0,0.25,0.0,1000.0
2733,746,128,96,1000.0,4000.0,0.25,0.0,1000.0
2733,746,128,128,1000.0,4000.0,0.25,0.0,1000.0
2734,344,113,11,1000.0,2000.0,0.5,0.0,186.2834612559621
2734,344,113,28,1000.0,2000.0,0.5,0.0,475.2149309852388
2734,344,113,56,1000.0,2000.0,0.5,0.0,953.8704590154464
2734,344,113,84,1000.0,2000.0,0.5,0.0,1000.0
2734,344,113,113,1000.0,2000.0,0.5,0.0,1000.0
2735,725,55,5,1000.0,2000.0,0.5,0.0,170.79743469372198
2735,725,55,13,1000.0,2000.0,0.5,0.0,445.92445773385685
2735,725,55,27,1000.0,2000.0,0.5,0.0,933.9194934859341
2735,725,55,41,1000.0,2000.0,0.5,0.0,1000.0
2735,725,55,55,1000.0,2000.0,0.5,0.0,1000.0
2736,232,156,15,4000.0,1000.0,4.0,0.75,92.54837515721495
2736,232,156,39,4000.0,1000.0,4.0,0.75,240.5458726854179
2736,232,156,78,4000.0,1000.0,4.0,0.75,482.24623892127585
2736,232,156,117,4000.0,1000.0,4.0,0.75,725.3233451860762
2736,232,156,156,4000.0,1000.0,4.0,0.75,970.0
2737,366,46,4,1000.0,5000.0,0.2,0.0,419.4019017016388
2737,366,46,11,1000.0,5000.0,0.2,0.0,1000.0
2737,366,46,23,1000.0,5000.0,0.2,0.0,1000.0
2737,366,46,34,1000.0,5000.0,0.2,0.0,1000.0
2737,366,46,46,1000.0,5000.0,0.2,0.0,1000.0
2738,369,137,13,3000.0,1000.0,3.0,0.5,91.91696861423746
2738,369,137,34,3000.0,1000.0,3.0,0.5,240.87638160271962
2738,369,137,68,3000.0,1000.0,3.0,0.5,482.2175858091737
2738,369,137,102,3000.0,1000.0,3.0,0.5,722.9323929686996
2738,369,137,137,3000.0,1000.0,3.0,0.5,970.0
2739,280,387,38,1000.0,4000.0,0.25,0.0,353.5991382515199
2739,280,387,96,1000.0,4000.0,0.25,0.0,899.8794254458
2739,280,387,193,1000.0,4000.0,0.25,0.0,1000.0
2739,280,387,290,1000.0,4000.0,0.25,0.0,1000.0
2739,280,387,387,1000.0,4000.0,0.25,0.0,1000.0
2740,517,234,23,1000.0,4000.0,0.25,0.0,351.38696540703603
2740,517,234,58,1000.0,4000.0,0.25,0.0,891.4963378517601
2740,517,234,117,1000.0,4000.0,0.25,0.0,1000.0
2740,517,234,175,1000.0,4000.0,0.25,0.0,1000.0
2740,517,234,234,1000.0,4000.0,0.25,0.0,1000.0
2741,367,378,37,1000.0,3000.0,0.3333333333333333,0.0,259.0554926938278
2741,367,378,94,1000.0,3000.0,0.3333333333333333,0.0,662.5681259308599
2741,367,378,189,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2741,367,378,283,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2741,367,378,378,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2742,368,42,4,3000.0,1000.0,3.0,0.5,91.97996381720108
2742,368,42,10,3000.0,1000.0,3.0,0.5,230.066082698116
2742,368,42,21,3000.0,1000.0,3.0,0.5,483.77061982386937
2742,368,42,31,3000.0,1000.0,3.0,0.5,714.9914379046305
2742,368,42,42,3000.0,1000.0,3.0,0.5,970.0000000000001
2743,445,262,26,1000.0,3000.0,0.3333333333333333,0.0,271.0107852650779
2743,445,262,65,1000.0,3000.0,0.3333333333333333,0.0,681.0944476621762
2743,445,262,131,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2743,445,262,196,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2743,445,262,262,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2744,471,133,13,1000.0,1000.0,1.0,0.0,93.39739384672079
2744,471,133,33,1000.0,1000.0,1.0,0.0,237.52015157361174
2744,471,133,66,1000.0,1000.0,1.0,0.0,476.6597374901997
2744,471,133,99,1000.0,1000.0,1.0,0.0,718.0432367134995
2744,471,133,133,1000.0,1000.0,1.0,0.0,970.0000000000001
2745,622,171,17,5000.0,1000.0,5.0,1.0,154.34339968100747
2745,622,171,42,5000.0,1000.0,5.0,1.0,362.80937274383905
2745,622,171,85,5000.0,1000.0,5.0,1.0,665.2938956102096
2745,622,171,128,5000.0,1000.0,5.0,1.0,873.1455018172156
2745,622,171,171,5000.0,1000.0,5.0,1.0,970.0000000000001
2746,498,81,8,1000.0,4000.0,0.25,0.0,377.5312748058216
2746,498,81,20,1000.0,4000.0,0.25,0.0,945.7445607484983
2746,498,81,40,1000.0,4000.0,0.25,0.0,1000.0
2746,498,81,60,1000.0,4000.0,0.25,0.0,1000.0
2746,498,81,81,1000.0,4000.0,0.25,0.0,1000.0
2747,530,370,37,1000.0,4000.0,0.25,0.0,304.2713067616056
2747,530,370,92,1000.0,4000.0,0.25,0.0,762.5651756860324
2747,530,370,185,1000.0,4000.0,0.25,0.0,1000.0
2747,530,370,277,1000.0,4000.0,0.25,0.0,1000.0
2747,530,370,370,1000.0,4000.0,0.25,0.0,1000.0
2748,756,122,12,4000.0,1000.0,4.0,0.75,135.65389201586677
2748,756,122,30,4000.0,1000.0,4.0,0.75,325.4885789956876
2748,756,122,61,4000.0,1000.0,4.0,0.75,615.0266375246632
2748,756,122,91,4000.0,1000.0,4.0,0.75,833.3908624211507
2748,756,122,122,4000.0,1000.0,4.0,0.75,970.0
2749,453,164,16,1000.0,4000.0,0.25,0.0,366.7020392456923
2749,453,164,41,1000.0,4000.0,0.25,0.0,943.2122669334661
2749,453,164,82,1000.0,4000.0,0.25,0.0,1000.0
2749,453,164,123,1000.0,4000.0,0.25,0.0,1000.0
2749,453,164,164,1000.0,4000.0,0.25,0.0,1000.0
2750,724,103,10,1000.0,5000.0,0.2,0.0,435.59681521620604
2750,724,103,25,1000.0,5000.0,0.2,0.0,1000.0
2750,724,103,51,1000.0,5000.0,0.2,0.0,1000.0
2750,724,103,77,1000.0,5000.0,0.2,0.0,1000.0
2750,724,103,103,1000.0,5000.0,0.2,0.0,1000.0
2751,494,233,23,5000.0,1000.0,5.0,1.0,154.54075736756542
2751,494,233,58,5000.0,1000.0,5.0,1.0,377.11004310648786
2751,494,233,116,5000.0,1000.0,5.0,1.0,692.4788026812936
2751,494,233,174,5000.0,1000.0,5.0,1.0,901.9672789926437
2751,494,233,233,5000.0,1000.0,5.0,1.0,970.0
2752,267,249,24,1000.0,3000.0,0.3333333333333333,0.0,271.72070506582907
2752,267,249,62,1000.0,3000.0,0.3333333333333333,0.0,705.288222152096
2752,267,249,124,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2752,267,249,186,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2752,267,249,249,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2753,445,254,25,4000.0,1000.0,4.0,0.75,127.31650208506274
2753,445,254,63,4000.0,1000.0,4.0,0.75,316.58305910501
2753,445,254,127,4000.0,1000.0,4.0,0.75,608.411849721399
2753,445,254,190,4000.0,1000.0,4.0,0.75,834.9234041350078
2753,445,254,254,4000.0,1000.0,4.0,0.75,970.0
2754,519,310,31,1000.0,2000.0,0.5,0.0,176.288752194142
2754,519,310,77,1000.0,2000.0,0.5,0.0,439.3081647893731
2754,519,310,155,1000.0,2000.0,0.5,0.0,894.1117238582558
2754,519,310,232,1000.0,2000.0,0.5,0.0,1000.0
2754,519,310,310,1000.0,2000.0,0.5,0.0,1000.0
2755,273,193,19,1000.0,1000.0,1.0,0.0,93.4595785552914
2755,273,193,48,1000.0,1000.0,1.0,0.0,236.91854606364745
2755,273,193,96,1000.0,1000.0,1.0,0.0,476.6468666519794
2755,273,193,144,1000.0,1000.0,1.0,0.0,719.2542091231751
2755,273,193,193,1000.0,1000.0,1.0,0.0,970.0
2756,246,254,25,4000.0,1000.0,4.0,0.75,96.0658259939595
2756,246,254,63,4000.0,1000.0,4.0,0.75,242.46918445981308
2756,246,254,127,4000.0,1000.0,4.0,0.75,490.32151176135466
2756,246,254,190,4000.0,1000.0,4.0,0.75,733.5090114222606
2756,246,254,254,4000.0,1000.0,4.0,0.75,970.0
2757,298,24,2,1000.0,5000.0,0.2,0.0,403.02467492032014
2757,298,24,6,1000.0,5000.0,0.2,0.0,1000.0
2757,298,24,12,1000.0,5000.0,0.2,0.0,1000.0
2757,298,24,18,1000.0,5000.0,0.2,0.0,1000.0
2757,298,24,24,1000.0,5000.0,0.2,0.0,1000.0
2758,361,247,24,1000.0,3000.0,0.3333333333333333,0.0,271.77568200800573
2758,361,247,61,1000.0,3000.0,0.3333333333333333,0.0,694.0493528652992
2758,361,247,123,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2758,361,247,185,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2758,361,247,247,1000.0,3000.0,0.3333333333333333,0.0,1000.0
2759,379,109,10,5000.0,1000.0,5.0,1.0,89.96247895160157
2759,379,109,27,5000.0,1000.0,5.0,1.0,243.09799860010116
2759,379,109,54,5000.0,1000.0,5.0,1.0,484.981809447576
2759,379,109,81,5000.0,1000.0,5.0,1.0,724.0013447421983
2759,379,109,109,5000.0,1000.0,5.0,1.0,970.0
2760,420,122,12,5000.0,1000.0,5.0,1.0,98.83524510619566
2760,420,122,30,5000.0,1000.0,5.0,1.0,246.05493642385377
2760,420,122,61,5000.0,1000.0,5.0,1.0,497.4205270768119
2760,420,122,91,5000.0,1000.0,5.0,1.0,734.5261716009513
2760,420,122,122,5000.0,1000.0,5.0,1.0,969.9999999999999
2761,316,400,40,3000.0,1000.0,3.0,0.5,122.29186426127738
2761,316,400,100,3000.0,1000.0,3.0,0.5,306.5718516508198
2761,316,400,200,3000.0,1000.0,3.0,0.5,602.1996031478362
2761,316,400,300,3000.0,1000.0,3.0,0.5,847.8089948614279
